EventID,FeatureID,LocationID,Species,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd023 076/,1043,NA,Iris pseudacorus,9,3,3,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Iris pseudacorus,2,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Juglans nigra,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Juncus acuminatus,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Juncus effusus,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Juncus effusus,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Juncus tenuis,4,5,5,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Juncus tenuis,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Juncus tenuis,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Leersia oryzoides,2,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Leersia oryzoides,1,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Leersia oryzoides,1,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Leersia oryzoides,2,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,1,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,2,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Leersia oryzoides,3,3,3,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Leersia virginica,2,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Leersia virginica,2,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Leersia virginica,3,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Leersia virginica,8,3,3,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,2,1,1,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,3,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,8,3,3,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Leersia virginica,9,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Leersia virginica,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Leersia virginica,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Leersia virginica,8,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Leersia virginica,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Leersia virginica,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Ligustrum vulgare,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Ligustrum vulgare,8,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Ligustrum vulgare,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Ligustrum vulgare,9,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Ligustrum vulgare,1,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Ligustrum vulgare,3,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Lindera benzoin,1,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Lindera benzoin,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lindera benzoin,3,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lindera benzoin,8,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lindera benzoin,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lindera benzoin,1,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lindera benzoin,2,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lindera benzoin,3,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lonicera dioica,1,3,3,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Lonicera japonica,4,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lonicera japonica,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lonicera japonica,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Loniciera maackii,9,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Loniciera maackii,8,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Loniciera maackii,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Loniciera maackii,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Loniciera maackii,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Lonicera morrowii,1,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lonicera morrowii,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lonicera morrowii,1,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lonicera morrowii,2,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lonicera morrowii,3,6,6,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lonicera morrowii,3,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lonicera tatarica,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Lycopus americanus,3,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Lycopus americanus,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lycopus uniflorus,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Lysimachia ciliata,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lysimachia ciliata,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lysimachia ciliata,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lysimachia ciliata,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lysimachia ciliata,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lysimachia ciliata,3,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Lysimachia nummularia,1,8,8,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Lysimachia nummularia,2,9,9,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Lysimachia nummularia,3,9,9,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Lysimachia nummularia,4,6,6,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Lysimachia nummularia,2,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Lysimachia nummularia,3,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Lysimachia nummularia,9,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Lysimachia nummularia,2,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Lysimachia nummularia,3,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Lysimachia nummularia,8,5,5,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Lysimachia nummularia,9,8,8,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,2,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,8,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Lysimachia nummularia,9,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Lysimachia nummularia,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Lysimachia nummularia,2,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lysimachia nummularia,8,8,8,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Lysimachia nummularia,9,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Lysimachia nummularia,1,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Lysimachia nummularia,3,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Lythrum salicaria,1,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Lythrum salicaria,3,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Matteuccia struthiopteris,2,7,7,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Matteuccia struthiopteris,3,6,6,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Matteuccia struthiopteris,8,6,6,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Mentha arvensis,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Mentha arvensis,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Mentha arvensis,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Microstegium vimineum,2,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Microstegium vimineum,3,7,7,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Microstegium vimineum,8,8,8,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Microstegium vimineum,9,8,8,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Mimulus alatus,2,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Myosotis laxa,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Myosotis scorpioides,1,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Myosotis scorpioides,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Myosotis scorpioides,2,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Myosotis scorpioides,2,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Myosotis scorpioides,3,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Myosotis scorpioides,8,7,7,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Myosotis scorpioides,9,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Myosotis scorpioides,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Myosotis scorpioides,4,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Myosotis scorpioides,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Myosotis scorpioides,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Myosotis scorpioides,1,8,8,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Myosotis scorpioides,2,8,8,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Onoclea sensibilis,9,3,3,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Onoclea sensibilis,1,7,7,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Onoclea sensibilis,2,8,8,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Onoclea sensibilis,3,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Onoclea sensibilis,4,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Onoclea sensibilis,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Onoclea sensibilis,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Onoclea sensibilis,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Onoclea sensibilis,2,8,8,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Onoclea sensibilis,3,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Onoclea sensibilis,1,6,6,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Onoclea sensibilis,3,3,3,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Oxalis stricta,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Oxalis stricta,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Panicum clandestinum,2,6,6,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Panicum clandestinum,3,6,6,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Panicum clandestinum,8,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Panicum clandestinum,1,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Parthenocissus quinquefolia,3,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Parthenocissus quinquefolia,8,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Parthenocissus quinquefolia,1,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Parthenocissus quinquefolia,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Parthenocissus quinquefolia,4,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Parthenocissus quinquefolia,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Parthenocissus quinquefolia,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Parthenocissus quinquefolia,8,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Parthenocissus quinquefolia,1,3,3,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Parthenocissus quinquefolia,2,5,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Parthenocissus quinquefolia,3,6,6,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,1,3,3,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,2,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Parthenocissus quinquefolia,3,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Phalaris arundinacea,1,6,6,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Phalaris arundinacea,2,8,8,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Phalaris arundinacea,3,7,7,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Phalaris arundinacea,4,6,6,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Phalaris arundinacea,2,4,4,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Phalaris arundinacea,3,4,4,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Phalaris arundinacea,8,4,4,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Phalaris arundinacea,9,4,4,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Phalaris arundinacea,2,10,10,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Phalaris arundinacea,3,10,10,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Phalaris arundinacea,8,10,10,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Phalaris arundinacea,9,10,10,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phalaris arundinacea,2,5,5,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phalaris arundinacea,3,8,8,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phalaris arundinacea,8,9,9,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phalaris arundinacea,9,6,6,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Phalaris arundinacea,2,5,5,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Phalaris arundinacea,3,5,5,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Phalaris arundinacea,8,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Phalaris arundinacea,9,5,5,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Phalaris arundinacea,8,5,5,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Phalaris arundinacea,9,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Phalaris arundinacea,2,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Phalaris arundinacea,3,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Phalaris arundinacea,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK1,NA,Phalaris arundinacea,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,968PV968,NA,Phragmites australis subsp. Australis,1,10,10,6/29/2023 18:34,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,968PV968,NA,Phragmites australis subsp. Australis,2,10,10,6/29/2023 18:34,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,968PV968,NA,Phragmites australis subsp. Australis,3,10,10,6/29/2023 18:34,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,968PV968,NA,Phragmites australis subsp. Australis,4,10,10,6/29/2023 18:34,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phragmites australis subsp. Australis,2,9,9,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phragmites australis subsp. Australis,3,6,6,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phragmites australis subsp. Australis,8,5,5,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Phragmites australis subsp. Australis,9,9,9,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Phragmites australis subsp. Australis,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Pilea pumila,2,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Pilea pumila,9,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Pilea pumila,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Pilea pumila,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Pilea pumila,2,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Pilea pumila,3,1,1,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Plantago major,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Platanus occidentalis,2,5,6,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Platanus occidentalis,3,5,6,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Platanus occidentalis,8,5,8,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Platanus occidentalis,9,4,6,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Platanus occidentalis,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Platanus occidentalis,3,NA,5,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Polygonum persicaria,2,3,3,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Polygonum persicaria,8,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Polygonum persicaria,3,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Polygonum persicaria,2,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Polygonum persicaria,3,6,6,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Polygonum persicaria,8,6,6,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Polygonum persicaria,9,3,3,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
